Date,Open,High,Low,Close,Adj Close,Volume,Name
2022-05-13,4250.0,4350.0,4230.0,4260.0,3943.710938,190889200,tlkm
2022-05-17,4250.0,4290.0,4180.0,4180.0,3869.650879,170880700,tlkm
2022-05-18,4230.0,4290.0,4190.0,4250.0,3934.453613,185359500,tlkm
2022-05-19,4180.0,4230.0,4150.0,4210.0,3897.42334,112679300,tlkm
2022-05-20,4220.0,4230.0,4170.0,4170.0,3860.393311,141701800,tlkm
2022-05-23,4160.0,4180.0,4070.0,4110.0,3804.8479,196569900,tlkm
2022-05-24,4120.0,4200.0,4120.0,4150.0,3841.878174,151693700,tlkm
2022-05-25,4200.0,4210.0,4150.0,4200.0,3888.166016,166595400,tlkm
2022-05-27,4260.0,4300.0,4210.0,4300.0,3980.740967,186513500,tlkm
2022-05-30,4340.0,4340.0,4200.0,4250.0,3934.453613,107614100,tlkm
2022-05-31,4270.0,4330.0,4230.0,4310.0,3989.998535,469620300,tlkm
2022-06-02,4390.0,4390.0,4270.0,4290.0,3971.483398,164481100,tlkm
2022-06-03,4310.0,4390.0,4300.0,4310.0,3989.998535,108852800,tlkm
2022-06-06,4310.0,4340.0,4270.0,4340.0,4017.771484,79319400,tlkm
2022-06-07,4340.0,4340.0,4250.0,4250.0,3934.453613,142504000,tlkm
2022-06-08,4150.0,4170.0,4080.0,4100.0,3934.42041,202555900,tlkm
2022-06-09,4080.0,4130.0,4050.0,4050.0,3886.439697,148580200,tlkm
2022-06-10,4040.0,4080.0,4000.0,4020.0,3857.651367,189186700,tlkm
2022-06-13,3950.0,4100.0,3930.0,4080.0,3915.228271,156054900,tlkm
2022-06-14,4050.0,4120.0,4020.0,4110.0,3944.016602,117325600,tlkm
2022-06-15,4060.0,4080.0,4030.0,4060.0,3896.035889,94848800,tlkm
2022-06-16,4120.0,4120.0,4030.0,4040.0,3876.843506,96042200,tlkm
2022-06-17,4010.0,4120.0,3980.0,4120.0,3953.612793,169375800,tlkm
2022-06-20,4050.0,4060.0,4000.0,4040.0,3876.843506,82101200,tlkm
2022-06-21,4060.0,4120.0,4030.0,4110.0,3944.016602,77489000,tlkm
2022-06-22,4090.0,4090.0,4040.0,4050.0,3886.439697,60907800,tlkm
2022-06-23,4030.0,4160.0,4030.0,4160.0,3991.997314,101065400,tlkm
2022-06-24,4230.0,4230.0,4100.0,4150.0,3982.401123,81050700,tlkm
2022-06-27,4110.0,4120.0,4040.0,4070.0,3905.63208,71574300,tlkm
2022-06-28,4010.0,4050.0,4000.0,4030.0,3867.247559,128618800,tlkm
2022-06-29,4000.0,4080.0,4000.0,4040.0,3876.843506,72888100,tlkm
2022-06-30,4110.0,4110.0,4000.0,4000.0,3838.458984,116718900,tlkm
2022-07-01,4010.0,4040.0,4000.0,4020.0,3857.651367,39572500,tlkm
2022-07-04,4020.0,4040.0,3840.0,3990.0,3828.862793,115885200,tlkm
2022-07-05,4010.0,4070.0,3950.0,3990.0,3828.862793,72329600,tlkm
2022-07-06,4050.0,4050.0,3970.0,4020.0,3857.651367,62679000,tlkm
2022-07-07,4040.0,4050.0,4010.0,4040.0,3876.843506,42393800,tlkm
2022-07-08,4050.0,4060.0,4000.0,4010.0,3848.055176,64049000,tlkm
2022-07-11,4100.0,4100.0,4000.0,4040.0,3876.843506,42258000,tlkm
2022-07-12,4060.0,4060.0,4010.0,4010.0,3848.055176,43399800,tlkm
2022-07-13,4010.0,4030.0,3930.0,3940.0,3780.88208,96218200,tlkm
2022-07-14,3940.0,4020.0,3900.0,4020.0,3857.651367,68708500,tlkm
2022-07-15,4040.0,4210.0,4010.0,4150.0,3982.401123,146093800,tlkm
2022-07-18,4110.0,4190.0,4070.0,4190.0,4020.785889,84009400,tlkm
2022-07-19,4190.0,4190.0,4130.0,4160.0,3991.997314,91367900,tlkm
2022-07-20,4140.0,4220.0,4140.0,4210.0,4039.978027,82344000,tlkm
2022-07-21,4210.0,4260.0,4180.0,4260.0,4087.95874,107234600,tlkm
2022-07-22,4240.0,4240.0,4190.0,4230.0,4059.17041,59792300,tlkm
2022-07-25,4240.0,4260.0,4220.0,4240.0,4068.766602,37218000,tlkm
2022-07-26,4240.0,4250.0,4190.0,4250.0,4078.362793,49786900,tlkm
2022-07-27,4230.0,4300.0,4210.0,4300.0,4126.343262,60672300,tlkm
2022-07-28,4310.0,4320.0,4190.0,4240.0,4068.766602,110767300,tlkm
2022-07-29,4280.0,4300.0,4210.0,4230.0,4059.17041,108823600,tlkm
2022-08-01,4230.0,4300.0,4230.0,4300.0,4126.343262,104724300,tlkm
2022-08-02,4350.0,4450.0,4250.0,4450.0,4270.285645,112228800,tlkm
2022-08-03,4450.0,4590.0,4410.0,4500.0,4318.266602,251825000,tlkm
2022-08-04,4450.0,4550.0,4450.0,4550.0,4366.24707,186881500,tlkm
2022-08-05,4590.0,4650.0,4530.0,4650.0,4462.208496,268967200,tlkm
2022-08-08,4700.0,4700.0,4650.0,4700.0,4510.189453,191023500,tlkm
2022-08-09,4700.0,4700.0,4630.0,4640.0,4452.612305,164453900,tlkm
2022-08-10,4530.0,4590.0,4490.0,4560.0,4375.843262,162061400,tlkm
2022-08-11,4550.0,4610.0,4520.0,4570.0,4385.439453,123629000,tlkm
2022-08-12,4570.0,4600.0,4530.0,4550.0,4366.24707,124552500,tlkm
2022-08-15,4540.0,4570.0,4440.0,4450.0,4270.285645,136882800,tlkm
2022-08-16,4530.0,4580.0,4410.0,4410.0,4231.900879,127710800,tlkm
2022-08-18,4360.0,4550.0,4350.0,4550.0,4366.24707,182044300,tlkm
2022-08-19,4560.0,4610.0,4460.0,4600.0,4414.228027,177623900,tlkm
2022-08-22,4550.0,4660.0,4530.0,4650.0,4462.208496,202320400,tlkm
2022-08-23,4680.0,4710.0,4610.0,4660.0,4471.804688,229431400,tlkm
2022-08-24,4660.0,4770.0,4600.0,4750.0,4558.169922,189007900,tlkm
2022-08-25,4680.0,4700.0,4560.0,4570.0,4385.439453,179495700,tlkm
2022-08-26,4510.0,4540.0,4480.0,4490.0,4308.67041,184317100,tlkm
2022-08-29,4370.0,4550.0,4360.0,4520.0,4337.458496,101529800,tlkm
2022-08-30,4580.0,4620.0,4480.0,4480.0,4299.074219,118884300,tlkm
2022-08-31,4420.0,4600.0,4420.0,4560.0,4375.843262,175300400,tlkm
2022-09-01,4560.0,4650.0,4530.0,4580.0,4395.035645,120871700,tlkm
2022-09-02,4540.0,4620.0,4540.0,4600.0,4414.228027,106985000,tlkm
2022-09-05,4560.0,4630.0,4550.0,4620.0,4433.419922,77323800,tlkm
2022-09-06,4610.0,4620.0,4510.0,4510.0,4327.862305,61970100,tlkm
2022-09-07,4500.0,4560.0,4480.0,4490.0,4308.67041,106145700,tlkm
2022-09-08,4500.0,4640.0,4500.0,4560.0,4375.843262,123389200,tlkm
2022-09-09,4550.0,4600.0,4530.0,4600.0,4414.228027,50307800,tlkm
2022-09-12,4600.0,4600.0,4530.0,4540.0,4356.650879,74820600,tlkm
2022-09-13,4540.0,4560.0,4520.0,4520.0,4337.458496,91510200,tlkm
2022-09-14,4490.0,4530.0,4460.0,4480.0,4299.074219,97919200,tlkm
2022-09-15,4540.0,4600.0,4500.0,4500.0,4318.266602,125599900,tlkm
2022-09-16,4500.0,4500.0,4410.0,4410.0,4231.900879,210277300,tlkm
2022-09-19,4460.0,4560.0,4440.0,4500.0,4318.266602,116164500,tlkm
2022-09-20,4530.0,4540.0,4480.0,4480.0,4299.074219,100743700,tlkm
2022-09-21,4450.0,4470.0,4410.0,4430.0,4251.093262,91363200,tlkm
2022-09-22,4400.0,4450.0,4380.0,4430.0,4251.093262,89922900,tlkm
2022-09-23,4400.0,4430.0,4380.0,4380.0,4203.112793,95911400,tlkm
2022-09-26,4390.0,4510.0,4300.0,4460.0,4279.881836,132185400,tlkm
2022-09-27,4450.0,4470.0,4380.0,4440.0,4260.689453,123113800,tlkm
2022-09-28,4430.0,4530.0,4400.0,4470.0,4289.478027,104385500,tlkm
2022-09-29,4460.0,4500.0,4420.0,4440.0,4260.689453,90290400,tlkm
2022-09-30,4400.0,4500.0,4390.0,4460.0,4279.881836,111482000,tlkm
2022-10-03,4460.0,4470.0,4380.0,4460.0,4279.881836,77569100,tlkm
2022-10-04,4460.0,4510.0,4430.0,4440.0,4260.689453,87832800,tlkm
2022-10-05,4490.0,4540.0,4460.0,4460.0,4279.881836,61888400,tlkm
2022-10-06,4460.0,4480.0,4420.0,4430.0,4251.093262,60464300,tlkm
2022-10-07,4400.0,4430.0,4350.0,4350.0,4174.324219,102570000,tlkm
2022-10-10,4340.0,4420.0,4330.0,4420.0,4241.49707,72389100,tlkm
2022-10-11,4360.0,4380.0,4310.0,4310.0,4135.939453,108794500,tlkm
2022-10-12,4300.0,4350.0,4280.0,4340.0,4164.728027,107938600,tlkm
2022-10-13,4330.0,4350.0,4290.0,4300.0,4126.343262,70034500,tlkm
2022-10-14,4360.0,4360.0,4290.0,4290.0,4116.74707,68096300,tlkm
2022-10-17,4200.0,4330.0,4200.0,4330.0,4155.131836,90321700,tlkm
2022-10-18,4310.0,4340.0,4250.0,4250.0,4078.362793,72516000,tlkm
2022-10-19,4220.0,4300.0,4200.0,4200.0,4030.38208,65848300,tlkm
2022-10-20,4200.0,4350.0,4200.0,4350.0,4174.324219,165391500,tlkm
2022-10-21,4300.0,4390.0,4300.0,4360.0,4183.92041,79825700,tlkm
2022-10-24,4380.0,4450.0,4380.0,4410.0,4231.900879,76777200,tlkm
2022-10-25,4430.0,4470.0,4390.0,4390.0,4212.708984,109154300,tlkm
2022-10-26,4420.0,4430.0,4330.0,4370.0,4193.516602,97320500,tlkm
2022-10-27,4390.0,4410.0,4340.0,4370.0,4193.516602,80270300,tlkm
2022-10-28,4420.0,4450.0,4380.0,4450.0,4270.285645,91101500,tlkm
2022-10-31,4460.0,4460.0,4360.0,4390.0,4212.708984,162753500,tlkm
2022-11-01,4420.0,4420.0,4360.0,4420.0,4241.49707,108592900,tlkm
2022-11-02,4400.0,4420.0,4220.0,4220.0,4049.574219,217855200,tlkm
2022-11-03,4140.0,4170.0,4050.0,4130.0,3963.208984,231475000,tlkm
2022-11-04,4070.0,4210.0,4070.0,4210.0,4039.978027,201183100,tlkm
2022-11-07,4250.0,4280.0,4160.0,4280.0,4107.151367,129868800,tlkm
2022-11-08,4270.0,4280.0,4200.0,4220.0,4049.574219,110546800,tlkm
2022-11-09,4200.0,4230.0,4180.0,4190.0,4020.785889,145833200,tlkm
2022-11-10,4110.0,4210.0,4110.0,4170.0,4001.593506,81249200,tlkm
2022-11-11,4160.0,4180.0,4140.0,4150.0,3982.401123,227799300,tlkm
2022-11-14,4090.0,4120.0,4030.0,4050.0,3886.439697,188771200,tlkm
2022-11-15,4050.0,4080.0,4030.0,4050.0,3886.439697,88570400,tlkm
2022-11-16,4000.0,4070.0,3960.0,4050.0,3886.439697,149512300,tlkm
2022-11-17,4020.0,4070.0,4020.0,4040.0,3876.843506,68616700,tlkm
2022-11-18,4070.0,4080.0,4010.0,4010.0,3848.055176,115907900,tlkm
2022-11-21,4020.0,4060.0,4010.0,4030.0,3867.247559,45277400,tlkm
2022-11-22,4020.0,4040.0,4000.0,4000.0,3838.458984,83888300,tlkm
2022-11-23,3990.0,4030.0,3970.0,3970.0,3809.670654,95750400,tlkm
2022-11-24,3980.0,4040.0,3980.0,4030.0,3867.247559,50741600,tlkm
2022-11-25,4010.0,4040.0,3980.0,4030.0,3867.247559,73305800,tlkm
2022-11-28,4030.0,4040.0,3980.0,3980.0,3819.266602,94063100,tlkm
2022-11-29,3980.0,4020.0,3980.0,3980.0,3819.266602,94389800,tlkm
2022-11-30,3970.0,4050.0,3970.0,4040.0,3876.843506,585687400,tlkm
2022-12-01,4020.0,4040.0,3960.0,3960.0,3800.074463,230066600,tlkm
2022-12-02,3950.0,4020.0,3930.0,4000.0,3838.458984,113336600,tlkm
2022-12-05,3980.0,3990.0,3820.0,3840.0,3684.920654,148751200,tlkm
2022-12-06,3640.0,3720.0,3580.0,3600.0,3454.613037,416468700,tlkm
2022-12-07,3600.0,3700.0,3570.0,3680.0,3531.382324,278572200,tlkm
2022-12-08,3700.0,3780.0,3620.0,3740.0,3588.959229,245646400,tlkm
2022-12-09,3680.0,3720.0,3630.0,3650.0,3502.59375,164606100,tlkm
2022-12-12,3670.0,3710.0,3640.0,3700.0,3550.574707,170545000,tlkm
2022-12-13,3690.0,3790.0,3680.0,3750.0,3598.55542,231127000,tlkm
2022-12-14,3820.0,3820.0,3740.0,3750.0,3598.55542,107175700,tlkm
2022-12-15,3680.0,3720.0,3670.0,3670.0,3521.786133,143233600,tlkm
2022-12-16,3610.0,3740.0,3610.0,3680.0,3531.382324,310944500,tlkm
2022-12-19,3740.0,3790.0,3680.0,3720.0,3569.766846,119137700,tlkm
2022-12-20,3730.0,3750.0,3700.0,3720.0,3569.766846,55351300,tlkm
2022-12-21,3690.0,3790.0,3670.0,3790.0,3636.939941,98741000,tlkm
2022-12-22,3800.0,3810.0,3740.0,3750.0,3598.55542,68702100,tlkm
2022-12-23,3710.0,3780.0,3700.0,3780.0,3627.34375,45179400,tlkm
2022-12-26,3780.0,3800.0,3730.0,3750.0,3598.55542,19216700,tlkm
2022-12-27,3770.0,3840.0,3750.0,3810.0,3656.132324,49816500,tlkm
2022-12-28,3800.0,3810.0,3710.0,3730.0,3579.363037,65006300,tlkm
2022-12-29,3720.0,3790.0,3710.0,3780.0,3627.34375,51703500,tlkm
2022-12-30,3760.0,3800.0,3750.0,3750.0,3598.55542,79677300,tlkm
2023-01-02,3750.0,3800.0,3750.0,3800.0,3646.536133,7959900,tlkm
2023-01-03,3790.0,3890.0,3770.0,3860.0,3704.113037,64235000,tlkm
2023-01-04,3840.0,3860.0,3810.0,3820.0,3665.728271,56785600,tlkm
2023-01-05,3800.0,3820.0,3720.0,3770.0,3617.747559,135167000,tlkm
2023-01-06,3750.0,3770.0,3710.0,3710.0,3560.170654,65207400,tlkm
2023-01-09,3730.0,3790.0,3730.0,3790.0,3636.939941,46616400,tlkm
2023-01-10,3810.0,3850.0,3750.0,3830.0,3675.324463,80009900,tlkm
2023-01-11,3820.0,3900.0,3790.0,3870.0,3713.708984,75139300,tlkm
2023-01-12,3790.0,3900.0,3780.0,3860.0,3704.113037,105775500,tlkm
2023-01-13,3820.0,3860.0,3770.0,3780.0,3627.34375,85780600,tlkm
2023-01-16,3780.0,3850.0,3780.0,3850.0,3694.516846,58918700,tlkm
2023-01-17,3870.0,3990.0,3860.0,3950.0,3790.478271,132256600,tlkm
2023-01-18,4010.0,4010.0,3900.0,3930.0,3771.285889,94772000,tlkm
2023-01-19,3900.0,3980.0,3880.0,3890.0,3732.901367,109555200,tlkm
2023-01-20,3910.0,3920.0,3850.0,3870.0,3713.708984,88457800,tlkm
2023-01-24,3890.0,3910.0,3850.0,3850.0,3694.516846,45504900,tlkm
2023-01-25,3850.0,3880.0,3810.0,3840.0,3684.920654,80575100,tlkm
2023-01-26,3850.0,4000.0,3850.0,3970.0,3809.670654,117238000,tlkm
2023-01-27,3970.0,3990.0,3950.0,3960.0,3800.074463,100769500,tlkm
2023-01-30,3960.0,3970.0,3910.0,3960.0,3800.074463,59425300,tlkm
2023-01-31,3940.0,3950.0,3850.0,3850.0,3694.516846,179726700,tlkm
2023-02-01,3850.0,3900.0,3840.0,3870.0,3713.708984,70997300,tlkm
2023-02-02,3850.0,3900.0,3840.0,3890.0,3732.901367,78852300,tlkm
2023-02-03,3910.0,3920.0,3870.0,3880.0,3723.305176,55154800,tlkm
2023-02-06,3860.0,3910.0,3850.0,3880.0,3723.305176,58861300,tlkm
2023-02-07,3880.0,3880.0,3800.0,3800.0,3646.536133,76254900,tlkm
2023-02-08,3800.0,3850.0,3790.0,3840.0,3684.920654,65856500,tlkm
2023-02-09,3840.0,3840.0,3760.0,3770.0,3617.747559,91337300,tlkm
2023-02-10,3750.0,3800.0,3690.0,3800.0,3646.536133,88759600,tlkm
2023-02-13,3800.0,3810.0,3750.0,3790.0,3636.939941,69004400,tlkm
2023-02-14,3830.0,3830.0,3760.0,3800.0,3646.536133,80331100,tlkm
2023-02-15,3810.0,3820.0,3730.0,3790.0,3636.939941,59028200,tlkm
2023-02-16,3800.0,3800.0,3750.0,3770.0,3617.747559,49869900,tlkm
2023-02-17,3770.0,3770.0,3720.0,3760.0,3608.151367,50369000,tlkm
2023-02-20,3760.0,3820.0,3760.0,3820.0,3665.728271,57438900,tlkm
2023-02-21,3850.0,3870.0,3830.0,3840.0,3684.920654,63880300,tlkm
2023-02-22,3850.0,3870.0,3800.0,3860.0,3704.113037,48505600,tlkm
2023-02-23,3950.0,3970.0,3890.0,3970.0,3809.670654,109147100,tlkm
2023-02-24,4000.0,4040.0,3950.0,4040.0,3876.843506,142165700,tlkm
2023-02-27,3990.0,4000.0,3920.0,3960.0,3800.074463,66461600,tlkm
2023-02-28,3930.0,3970.0,3880.0,3880.0,3723.305176,115766900,tlkm
2023-03-01,3930.0,3990.0,3910.0,3930.0,3771.285889,47395200,tlkm
2023-03-02,3900.0,3930.0,3880.0,3880.0,3723.305176,43208800,tlkm
2023-03-03,3880.0,3920.0,3870.0,3900.0,3742.497559,49796000,tlkm
2023-03-06,3940.0,3950.0,3870.0,3880.0,3723.305176,50103800,tlkm
2023-03-07,3890.0,3910.0,3850.0,3880.0,3723.305176,59086800,tlkm
2023-03-08,3850.0,3940.0,3850.0,3940.0,3780.88208,78551000,tlkm
2023-03-09,3970.0,4000.0,3960.0,3970.0,3809.670654,68725500,tlkm
2023-03-10,3960.0,4020.0,3930.0,4010.0,3848.055176,76136200,tlkm
2023-03-13,4020.0,4090.0,3980.0,4070.0,3905.63208,104663300,tlkm
2023-03-14,4030.0,4090.0,4000.0,4020.0,3857.651367,111430100,tlkm
2023-03-15,4050.0,4050.0,3990.0,4010.0,3848.055176,65025400,tlkm
2023-03-16,4040.0,4060.0,3980.0,4050.0,3886.439697,96707900,tlkm
2023-03-17,4090.0,4100.0,4030.0,4050.0,3886.439697,232270900,tlkm
2023-03-20,4050.0,4050.0,3940.0,3990.0,3828.862793,105982700,tlkm
2023-03-21,4000.0,4120.0,4000.0,4120.0,3953.612793,88808200,tlkm
2023-03-24,4100.0,4120.0,4060.0,4070.0,3905.63208,96214700,tlkm
2023-03-27,4100.0,4120.0,4030.0,4050.0,3886.439697,71556400,tlkm
2023-03-28,4100.0,4100.0,4030.0,4050.0,3886.439697,87955300,tlkm
2023-03-29,4090.0,4120.0,4070.0,4100.0,3934.42041,113504700,tlkm
2023-03-30,4050.0,4130.0,4040.0,4090.0,3924.824463,87690800,tlkm
2023-03-31,4110.0,4120.0,4040.0,4060.0,3896.035889,93699000,tlkm
2023-04-03,4100.0,4100.0,4070.0,4080.0,3915.228271,56896200,tlkm
2023-04-04,4080.0,4100.0,4040.0,4060.0,3896.035889,82969200,tlkm
2023-04-05,4100.0,4170.0,4080.0,4150.0,3982.401123,70419100,tlkm
2023-04-06,4200.0,4270.0,4170.0,4250.0,4078.362793,125329700,tlkm
2023-04-10,4250.0,4300.0,4190.0,4300.0,4126.343262,85757900,tlkm
2023-04-11,4290.0,4300.0,4250.0,4300.0,4126.343262,84322900,tlkm
2023-04-12,4320.0,4350.0,4260.0,4310.0,4135.939453,178923700,tlkm
2023-04-13,4340.0,4350.0,4290.0,4340.0,4164.728027,119431600,tlkm
2023-04-14,4340.0,4360.0,4320.0,4340.0,4164.728027,117305500,tlkm
2023-04-17,4340.0,4340.0,4250.0,4270.0,4097.555176,59688000,tlkm
2023-04-18,4240.0,4280.0,4230.0,4270.0,4097.555176,65644600,tlkm
2023-04-26,4480.0,4500.0,4330.0,4400.0,4222.304688,198984100,tlkm
2023-04-27,4450.0,4450.0,4300.0,4320.0,4145.535645,58407000,tlkm
2023-04-28,4270.0,4320.0,4220.0,4250.0,4078.362793,112116900,tlkm
2023-05-02,4210.0,4220.0,4130.0,4190.0,4020.785889,117097400,tlkm
2023-05-03,4200.0,4200.0,4080.0,4150.0,3982.401123,158597800,tlkm
2023-05-04,4170.0,4190.0,4140.0,4150.0,3982.401123,98421300,tlkm
2023-05-05,4160.0,4170.0,4080.0,4170.0,4001.593506,113408100,tlkm
2023-05-08,4170.0,4180.0,4040.0,4060.0,3896.035889,121002600,tlkm
2023-05-09,4050.0,4090.0,4030.0,4070.0,3905.63208,105907900,tlkm
2023-05-10,4050.0,4130.0,4040.0,4130.0,3963.208984,84306600,tlkm
2023-05-11,4100.0,4120.0,4060.0,4090.0,3924.824463,74171300,tlkm
2023-05-12,4050.0,4050.0,3950.0,3980.0,3819.266602,236777600,tlkm
2023-05-15,3990.0,3990.0,3930.0,3980.0,3819.266602,113329300,tlkm
2023-05-16,4020.0,4020.0,3940.0,3980.0,3819.266602,68777200,tlkm
2023-05-17,3980.0,4020.0,3960.0,3990.0,3828.862793,83183300,tlkm
2023-05-19,3990.0,4060.0,3970.0,4020.0,3857.651367,95986000,tlkm
2023-05-22,4000.0,4080.0,3980.0,4040.0,3876.843506,115578100,tlkm
2023-05-23,4030.0,4080.0,4030.0,4040.0,3876.843506,132751000,tlkm
2023-05-24,4020.0,4200.0,4020.0,4160.0,3991.997314,194127500,tlkm
2023-05-25,4190.0,4220.0,4120.0,4120.0,3953.612793,122121000,tlkm
2023-05-26,4140.0,4160.0,4110.0,4130.0,3963.208984,62211800,tlkm
2023-05-29,4120.0,4200.0,4090.0,4200.0,4030.38208,77540300,tlkm
2023-05-30,4140.0,4190.0,4120.0,4120.0,3953.612793,78924700,tlkm
2023-05-31,4120.0,4160.0,4040.0,4040.0,3876.843506,1155861400,tlkm
2023-06-05,4060.0,4130.0,4020.0,4080.0,3915.228271,189129300,tlkm
2023-06-06,4090.0,4130.0,4050.0,4090.0,3924.824463,95792700,tlkm
2023-06-07,4100.0,4150.0,4080.0,4150.0,3982.401123,127707400,tlkm
2023-06-08,4160.0,4180.0,4120.0,4170.0,4001.593506,78989700,tlkm
2023-06-09,4170.0,4170.0,4140.0,4150.0,3982.401123,83014700,tlkm
2023-06-12,4040.0,4050.0,4010.0,4050.0,4050.0,94687300,tlkm
2023-06-13,4040.0,4060.0,4030.0,4030.0,4030.0,69609000,tlkm
2023-06-14,4020.0,4040.0,3990.0,4000.0,4000.0,110730800,tlkm
2023-06-15,3990.0,4040.0,3980.0,4020.0,4020.0,85391800,tlkm
2023-06-16,4020.0,4030.0,3960.0,3970.0,3970.0,160978900,tlkm
2023-06-19,3960.0,3990.0,3950.0,3960.0,3960.0,54934100,tlkm
2023-06-20,3980.0,3990.0,3950.0,3990.0,3990.0,55155600,tlkm
2023-06-21,3970.0,3980.0,3950.0,3980.0,3980.0,60191300,tlkm
2023-06-22,3980.0,3990.0,3940.0,3940.0,3940.0,56150900,tlkm
2023-06-23,3940.0,3960.0,3940.0,3950.0,3950.0,41812400,tlkm
2023-06-26,3940.0,3990.0,3940.0,3990.0,3990.0,36011500,tlkm
2023-06-27,4030.0,4030.0,3990.0,4000.0,4000.0,64879900,tlkm
2023-07-03,4030.0,4030.0,3970.0,4000.0,4000.0,75193200,tlkm
2023-07-04,4000.0,4010.0,3970.0,3970.0,3970.0,33974300,tlkm
2023-07-05,3970.0,3980.0,3950.0,3980.0,3980.0,43303000,tlkm
2023-07-06,3970.0,3990.0,3960.0,3960.0,3960.0,68088900,tlkm
2023-07-07,3960.0,3980.0,3950.0,3960.0,3960.0,50474800,tlkm
2023-07-10,3960.0,3980.0,3940.0,3950.0,3950.0,65643300,tlkm
2023-07-11,3950.0,3990.0,3950.0,3980.0,3980.0,89768500,tlkm
2023-07-12,3980.0,4010.0,3970.0,3980.0,3980.0,73770400,tlkm
2023-07-13,3960.0,3970.0,3910.0,3920.0,3920.0,83009900,tlkm
2023-07-14,3960.0,3960.0,3920.0,3930.0,3930.0,64886900,tlkm
2023-07-17,3950.0,3970.0,3910.0,3910.0,3910.0,81399700,tlkm
2023-07-18,3930.0,3930.0,3820.0,3850.0,3850.0,135860500,tlkm
2023-07-20,3820.0,3860.0,3810.0,3850.0,3850.0,88907600,tlkm
2023-07-21,3840.0,3870.0,3840.0,3860.0,3860.0,53955100,tlkm
2023-07-24,3880.0,3930.0,3870.0,3900.0,3900.0,80710100,tlkm
2023-07-25,3920.0,3920.0,3880.0,3880.0,3880.0,66434400,tlkm
2023-07-26,3890.0,3900.0,3830.0,3880.0,3880.0,86732900,tlkm
2023-07-27,3840.0,3860.0,3720.0,3720.0,3720.0,235026400,tlkm
2023-07-28,3710.0,3750.0,3690.0,3720.0,3720.0,181626700,tlkm
2023-07-31,3700.0,3750.0,3670.0,3720.0,3720.0,153583300,tlkm
2023-08-01,3700.0,3780.0,3700.0,3750.0,3750.0,97680500,tlkm
2023-08-02,3740.0,3740.0,3680.0,3690.0,3690.0,121333500,tlkm
2023-08-03,3670.0,3760.0,3670.0,3720.0,3720.0,82013300,tlkm
2023-08-04,3720.0,3730.0,3690.0,3690.0,3690.0,67746800,tlkm
2023-08-07,3700.0,3720.0,3680.0,3680.0,3680.0,94909700,tlkm
2023-08-08,3680.0,3760.0,3680.0,3730.0,3730.0,116329400,tlkm
2023-08-09,3750.0,3800.0,3740.0,3770.0,3770.0,129416100,tlkm
2023-08-10,3800.0,3830.0,3800.0,3800.0,3800.0,140158900,tlkm
2023-08-11,3830.0,3840.0,3790.0,3810.0,3810.0,109714400,tlkm
2023-08-14,3810.0,3830.0,3760.0,3830.0,3830.0,86871800,tlkm
2023-08-15,3800.0,3830.0,3800.0,3820.0,3820.0,80015200,tlkm
2023-08-16,3790.0,3830.0,3750.0,3830.0,3830.0,81507800,tlkm
2023-08-18,3790.0,3800.0,3760.0,3760.0,3760.0,108780100,tlkm
2023-08-21,3760.0,3780.0,3720.0,3740.0,3740.0,64449000,tlkm
2023-08-22,3740.0,3780.0,3730.0,3750.0,3750.0,98059600,tlkm
2023-08-23,3750.0,3770.0,3730.0,3740.0,3740.0,84842500,tlkm
2023-08-24,3730.0,3770.0,3720.0,3720.0,3720.0,82789700,tlkm
2023-08-25,3700.0,3730.0,3700.0,3720.0,3720.0,42049200,tlkm
2023-08-28,3730.0,3740.0,3700.0,3700.0,3700.0,37727500,tlkm
2023-08-29,3700.0,3720.0,3700.0,3720.0,3720.0,53453600,tlkm
2023-08-30,3730.0,3850.0,3720.0,3810.0,3810.0,130027200,tlkm
2023-08-31,3810.0,3820.0,3700.0,3730.0,3730.0,227635800,tlkm
2023-09-01,3710.0,3740.0,3710.0,3720.0,3720.0,82253200,tlkm
2023-09-04,3720.0,3750.0,3710.0,3730.0,3730.0,55881900,tlkm
2023-09-05,3730.0,3750.0,3710.0,3740.0,3740.0,62933300,tlkm
2023-09-06,3750.0,3810.0,3740.0,3790.0,3790.0,98673400,tlkm
2023-09-07,3780.0,3790.0,3730.0,3760.0,3760.0,63054500,tlkm
2023-09-08,3770.0,3770.0,3670.0,3690.0,3690.0,143090100,tlkm
2023-09-11,3710.0,3710.0,3680.0,3700.0,3700.0,76577500,tlkm
2023-09-12,3700.0,3740.0,3700.0,3710.0,3710.0,72170600,tlkm
2023-09-13,3720.0,3720.0,3670.0,3710.0,3710.0,82635900,tlkm
2023-09-14,3710.0,3720.0,3680.0,3680.0,3680.0,55532900,tlkm
2023-09-15,3680.0,3780.0,3670.0,3720.0,3720.0,147757300,tlkm
2023-09-18,3700.0,3720.0,3680.0,3680.0,3680.0,40645900,tlkm
2023-09-19,3690.0,3740.0,3690.0,3730.0,3730.0,38375000,tlkm
2023-09-20,3740.0,3850.0,3740.0,3810.0,3810.0,171751900,tlkm
2023-09-21,3810.0,3840.0,3790.0,3810.0,3810.0,94880700,tlkm
2023-09-22,3830.0,3880.0,3810.0,3860.0,3860.0,101185700,tlkm
